gas_name,gas_year,gas_month,gas_average
Carbon Monoxide ,2004,7,91.82
Carbon Monoxide ,2004,8,95.68
Carbon Monoxide ,2004,9,103.69
Carbon Monoxide ,2004,10,109.7
Carbon Monoxide ,2004,11,120.31
Carbon Monoxide ,2004,12,137.48
Carbon Monoxide ,2005,1,155.11
Carbon Monoxide ,2005,2,165.87
Carbon Monoxide ,2005,3,170.55
Carbon Monoxide ,2005,4,164.97
Carbon Monoxide ,2005,5,139.67
Carbon Monoxide ,2005,6,106.23
Carbon Monoxide ,2005,7,86.08
Carbon Monoxide ,2005,8,90.22
Carbon Monoxide ,2005,9,98.41
Carbon Monoxide ,2005,10,107.09
Carbon Monoxide ,2005,11,123.9
Carbon Monoxide ,2005,12,143.7
Carbon Monoxide ,2006,1,153.91
Carbon Monoxide ,2006,2,159.02
Carbon Monoxide ,2006,3,164.13
Carbon Monoxide ,2006,4,162.2
Carbon Monoxide ,2006,5,146.47
Carbon Monoxide ,2006,6,114.42
Carbon Monoxide ,2006,7,88.75
Carbon Monoxide ,2006,8,85.9
Carbon Monoxide ,2006,9,94
Carbon Monoxide ,2006,10,103.99
Carbon Monoxide ,2006,11,118.78
Carbon Monoxide ,2006,12,136.95
Carbon Monoxide ,2007,1,147.15
Carbon Monoxide ,2007,2,154.16
Carbon Monoxide ,2007,3,164.45
Carbon Monoxide ,2007,4,164.34
Carbon Monoxide ,2007,5,145.31
Carbon Monoxide ,2007,6,111.86
Carbon Monoxide ,2007,7,87.85
Carbon Monoxide ,2007,8,85.7
Carbon Monoxide ,2007,9,94
Carbon Monoxide ,2007,10,103.16
Carbon Monoxide ,2007,11,116.91
Carbon Monoxide ,2007,12,137.87
Carbon Monoxide ,2008,1,161.34
Carbon Monoxide ,2008,2,176.46
Carbon Monoxide ,2008,3,172.08
Carbon Monoxide ,2008,4,161.59
Carbon Monoxide ,2008,5,143.83
Carbon Monoxide ,2008,6,113.85
Carbon Monoxide ,2008,7,91.33
Carbon Monoxide ,2008,8,86.72
Carbon Monoxide ,2008,9,90.96
Carbon Monoxide ,2008,10,96.6
Carbon Monoxide ,2008,11,111.2
Carbon Monoxide ,2008,12,129.21
Carbon Monoxide ,2009,1,144.35
Carbon Monoxide ,2009,2,153.23
Carbon Monoxide ,2009,3,157.29
Carbon Monoxide ,2009,4,154.73
Carbon Monoxide ,2009,5,134.36
Carbon Monoxide ,2009,6,100.85
Carbon Monoxide ,2009,7,83.74
Carbon Monoxide ,2009,8,90.69
Carbon Monoxide ,2009,9,97.4
Carbon Monoxide ,2009,10,97.13
Carbon Monoxide ,2009,11,105.42
Carbon Monoxide ,2009,12,125.24
Carbon Monoxide ,2010,1,144.29
Carbon Monoxide ,2010,2,150.92
Carbon Monoxide ,2010,3,154.52
Carbon Monoxide ,2010,4,154.66
Carbon Monoxide ,2010,5,136.61
Carbon Monoxide ,2010,6,110.43
Carbon Monoxide ,2010,7,95.38
Carbon Monoxide ,2010,8,101.38
Carbon Monoxide ,2010,9,110.02
Carbon Monoxide ,2010,10,112.72
Carbon Monoxide ,2010,11,120.01
Carbon Monoxide ,2010,12,135.02
Carbon Monoxide ,2011,1,145.16
Carbon Monoxide ,2011,2,150.7
Carbon Monoxide ,2011,3,156.72
Carbon Monoxide ,2011,4,153.25
Carbon Monoxide ,2011,5,130.57
Carbon Monoxide ,2011,6,103.04
Carbon Monoxide ,2011,7,84.77
Carbon Monoxide ,2011,8,83.58
Carbon Monoxide ,2011,9,89.63
Carbon Monoxide ,2011,10,100.16
Carbon Monoxide ,2011,11,116.11
Carbon Monoxide ,2011,12,131.33
Carbon Monoxide ,2012,1,136.4
Carbon Monoxide ,2012,2,139.87
Carbon Monoxide ,2012,3,149.15
Carbon Monoxide ,2012,4,151.83
Carbon Monoxide ,2012,5,134.47
Carbon Monoxide ,2012,6,101.76
Carbon Monoxide ,2012,7,88.32
Carbon Monoxide ,2012,8,105.77
Carbon Monoxide ,2012,9,122.83
Carbon Monoxide ,2012,10,124
Carbon Monoxide ,2012,11,122.85
Carbon Monoxide ,2012,12,129.41
Carbon Monoxide ,2013,1,141.14
Carbon Monoxide ,2013,2,151.61
Carbon Monoxide ,2013,3,154.57
Carbon Monoxide ,2013,4,148.52
Carbon Monoxide ,2013,5,130.19
Carbon Monoxide ,2013,6,103.78
Carbon Monoxide ,2013,7,89.97
Carbon Monoxide ,2013,8,92.56
Carbon Monoxide ,2013,9,98.74
Carbon Monoxide ,2013,10,102.42
Carbon Monoxide ,2013,11,111.13
Carbon Monoxide ,2013,12,122.35
Carbon Monoxide ,2014,1,132.16
Carbon Monoxide ,2014,2,140.88
Carbon Monoxide ,2014,3,145.14
Carbon Monoxide ,2014,4,144.02
Carbon Monoxide ,2014,5,129.36
Carbon Monoxide ,2014,6,99.11
Carbon Monoxide ,2014,7,81.76
Carbon Monoxide ,2014,8,94.34
Carbon Monoxide ,2014,9,112.66
Carbon Monoxide ,2014,10,116.39
Carbon Monoxide ,2014,11,122.42
Carbon Monoxide ,2014,12,133.16
Carbon Monoxide ,2015,1,144.12
Carbon Monoxide ,2015,2,153.24
Carbon Monoxide ,2015,3,155.33
Carbon Monoxide ,2015,4,147.41
Carbon Monoxide ,2015,5,127.93
Carbon Monoxide ,2015,6,106.93
Carbon Monoxide ,2015,7,97.39
Carbon Monoxide ,2015,8,97.83
Carbon Monoxide ,2015,9,100.36
Carbon Monoxide ,2015,10,106.76
Carbon Monoxide ,2015,11,119.31
Carbon Monoxide ,2015,12,131.83
Carbon Monoxide ,2016,1,140.87
Carbon Monoxide ,2016,2,144.85
Carbon Monoxide ,2016,3,146.55
Carbon Monoxide ,2016,4,142.26
Carbon Monoxide ,2016,5,124.6
Carbon Monoxide ,2016,6,100.88
Carbon Monoxide ,2016,7,83.28
Carbon Monoxide ,2016,8,85.51
Carbon Monoxide ,2016,9,98.16
Carbon Monoxide ,2016,10,107.4
Carbon Monoxide ,2016,11,116.78
Carbon Monoxide ,2016,12,132.61
Carbon Monoxide ,2017,1,146.05
Carbon Monoxide ,2017,2,153.03
Carbon Monoxide ,2017,3,152.6
Carbon Monoxide ,2017,4,138.75
Carbon Monoxide ,2017,5,117.23
Carbon Monoxide ,2017,6,90.97
Carbon Monoxide ,2017,7,76.47
Carbon Monoxide ,2017,8,84.77
Carbon Monoxide ,2017,9,104.67
Carbon Monoxide ,2017,10,116.96
Carbon Monoxide ,2017,11,121.53
Carbon Monoxide ,2017,12,125.71
Carbon Monoxide ,2018,1,132.31
Carbon Monoxide ,2018,2,140.66
Carbon Monoxide ,2018,3,146.89
Carbon Monoxide ,2018,4,143.59
Carbon Monoxide ,2018,5,127.24
Carbon Monoxide ,2018,6,98.01
Carbon Monoxide ,2018,7,79.39
Carbon Monoxide ,2018,8,87.92
Carbon Monoxide ,2018,9,105.13
Carbon Monoxide ,2018,10,111.24
Carbon Monoxide ,2018,11,115.2
Carbon Monoxide ,2018,12,126.4
Carbon Monoxide ,2019,1,136.76
Carbon Monoxide ,2019,2,142.44
Carbon Monoxide ,2019,3,144.31
Carbon Monoxide ,2019,4,136.53
Carbon Monoxide ,2019,5,114.05
Carbon Monoxide ,2019,6,92.28
Carbon Monoxide ,2019,7,91.28
Carbon Monoxide ,2019,8,107.82
Carbon Monoxide ,2019,9,118.38
Carbon Monoxide ,2019,10,114.8
Carbon Monoxide ,2019,11,111.06
Carbon Monoxide ,2019,12,118.8
Methane ,1983,4,1717.06
Methane ,1983,5,1706.91
Methane ,1983,6,1700.97
Methane ,1983,7,1695.56
Methane ,1983,8,1706.65
Methane ,1983,9,1728.74
Methane ,1983,10,1743.29
Methane ,1983,11,1735.33
Methane ,1983,12,1732.03
Methane ,1984,1,1759.69
Methane ,1984,2,1775.36
Methane ,1984,3,1753.43
Methane ,1984,4,1738.15
Methane ,1984,5,1731.5
Methane ,1984,6,1721.42
Methane ,1984,7,1714.34
Methane ,1984,8,1725.69
Methane ,1984,9,1749.54
Methane ,1984,10,1752.86
Methane ,1984,11,1747.14
Methane ,1984,12,1760.83
Methane ,1985,1,1764.58
Methane ,1985,2,1755.97
Methane ,1985,3,1763.06
Methane ,1985,4,1767.45
Methane ,1985,5,1753.69
Methane ,1985,6,1731.21
Methane ,1985,7,1719.23
Methane ,1985,8,1724.57
Methane ,1985,9,1749.61
Methane ,1985,10,1776.45
Methane ,1985,11,1773.91
Methane ,1985,12,1763.23
Methane ,1986,1,1768.52
Methane ,1986,2,1792.82
Methane ,1986,3,1801.15
Methane ,1986,4,1779.47
Methane ,1986,5,1756.81
Methane ,1986,6,1751.65
Methane ,1986,7,1744.84
Methane ,1986,8,1743.36
Methane ,1986,9,1777.98
Methane ,1986,10,1814.78
Methane ,1986,11,1801.17
Methane ,1986,12,1775.97
Methane ,1987,1,1779.29
Methane ,1987,2,1795.8
Methane ,1987,3,1798.72
Methane ,1987,4,1786.16
Methane ,1987,5,1768.81
Methane ,1987,6,1755.37
Methane ,1987,7,1758.07
Methane ,1987,8,1771.7
Methane ,1987,9,1780.52
Methane ,1987,10,1781.53
Methane ,1987,11,1787.4
Methane ,1987,12,1795.25
Methane ,1988,1,1813.21
Methane ,1988,2,1829.75
Methane ,1988,3,1816.54
Methane ,1988,4,1797.21
Methane ,1988,5,1782.71
Methane ,1988,6,1767.93
Methane ,1988,7,1760.09
Methane ,1988,8,1766.47
Methane ,1988,9,1787.44
Methane ,1988,10,1796.02
Methane ,1988,11,1804.77
Methane ,1988,12,1823.52
Methane ,1989,1,1824.63
Methane ,1989,2,1822.74
Methane ,1989,3,1827.02
Methane ,1989,4,1807.37
Methane ,1989,5,1787.29
Methane ,1989,6,1776.01
Methane ,1989,7,1796.83
Methane ,1989,8,1824.3
Methane ,1989,9,1804.27
Methane ,1989,10,1805.37
Methane ,1989,11,1820.8
Methane ,1989,12,1822.66
Methane ,1990,1,1830.07
Methane ,1990,2,1844.57
Methane ,1990,3,1840.79
Methane ,1990,4,1822.73
Methane ,1990,5,1809.58
Methane ,1990,6,1795.94
Methane ,1990,7,1785.36
Methane ,1990,8,1794.74
Methane ,1990,9,1808.47
Methane ,1990,10,1818.39
Methane ,1990,11,1835.79
Methane ,1990,12,1849.49
Methane ,1991,1,1847.02
Methane ,1991,2,1838.93
Methane ,1991,3,1841.52
Methane ,1991,4,1829.52
Methane ,1991,5,1806.49
Methane ,1991,6,1798.71
Methane ,1991,7,1804.55
Methane ,1991,8,1805.6
Methane ,1991,9,1811.37
Methane ,1991,10,1828.23
Methane ,1991,11,1838.8
Methane ,1991,12,1846.2
Methane ,1992,1,1856.92
Methane ,1992,2,1852.85
Methane ,1992,3,1839.78
Methane ,1992,4,1832.31
Methane ,1992,5,1822.13
Methane ,1992,6,1814.34
Methane ,1992,7,1810.24
Methane ,1992,8,1807.44
Methane ,1992,9,1812.01
Methane ,1992,10,1825.16
Methane ,1992,11,1835.88
Methane ,1992,12,1838.47
Methane ,1993,1,1839.96
Methane ,1993,2,1845.18
Methane ,1993,3,1848.51
Methane ,1993,4,1837.95
Methane ,1993,5,1819.38
Methane ,1993,6,1804.47
Methane ,1993,7,1804.59
Methane ,1993,8,1810.94
Methane ,1993,9,1821.56
Methane ,1993,10,1830.19
Methane ,1993,11,1837.68
Methane ,1993,12,1847.71
Methane ,1994,1,1846.77
Methane ,1994,2,1857.8
Methane ,1994,3,1865.11
Methane ,1994,4,1842.04
Methane ,1994,5,1824.98
Methane ,1994,6,1815.83
Methane ,1994,7,1827.65
Methane ,1994,8,1836.96
Methane ,1994,9,1841.16
Methane ,1994,10,1851.96
Methane ,1994,11,1854.82
Methane ,1994,12,1861.4
Methane ,1995,1,1868.53
Methane ,1995,2,1875.86
Methane ,1995,3,1866.31
Methane ,1995,4,1846.02
Methane ,1995,5,1829.24
Methane ,1995,6,1818.31
Methane ,1995,7,1812.62
Methane ,1995,8,1820.26
Methane ,1995,9,1837.7
Methane ,1995,10,1846.16
Methane ,1995,11,1860.65
Methane ,1995,12,1864.18
Methane ,1996,1,1857.77
Methane ,1996,2,1866.92
Methane ,1996,3,1863.41
Methane ,1996,4,1848.75
Methane ,1996,5,1845.91
Methane ,1996,6,1834.46
Methane ,1996,7,1817.3
Methane ,1996,8,1827.91
Methane ,1996,9,1848.65
Methane ,1996,10,1852.17
Methane ,1996,11,1844.66
Methane ,1996,12,1849.89
Methane ,1997,1,1866.81
Methane ,1997,2,1868.66
Methane ,1997,3,1853.06
Methane ,1997,4,1846.18
Methane ,1997,5,1841.2
Methane ,1997,6,1822.18
Methane ,1997,7,1817.82
Methane ,1997,8,1850.96
Methane ,1997,9,1859.34
Methane ,1997,10,1841.12
Methane ,1997,11,1842.84
Methane ,1997,12,1853.88
Methane ,1998,1,1861.59
Methane ,1998,2,1867.87
Methane ,1998,3,1863.54
Methane ,1998,4,1848.49
Methane ,1998,5,1847.8
Methane ,1998,6,1845.33
Methane ,1998,7,1844.11
Methane ,1998,8,1857.11
Methane ,1998,9,1859.38
Methane ,1998,10,1864.44
Methane ,1998,11,1872.63
Methane ,1998,12,1885.79
Methane ,1999,1,1892.96
Methane ,1999,2,1885.07
Methane ,1999,3,1876.35
Methane ,1999,4,1868.16
Methane ,1999,5,1860.51
Methane ,1999,6,1845.7
Methane ,1999,7,1835
Methane ,1999,8,1841.57
Methane ,1999,9,1848.13
Methane ,1999,10,1860.1
Methane ,1999,11,1873.28
Methane ,1999,12,1876.27
Methane ,2000,1,1883.02
Methane ,2000,2,1882.62
Methane ,2000,3,1871.07
Methane ,2000,4,1864.72
Methane ,2000,5,1859.5
Methane ,2000,6,1853.35
Methane ,2000,7,1843.15
Methane ,2000,8,1846.1
Methane ,2000,9,1859.33
Methane ,2000,10,1856.82
Methane ,2000,11,1853.88
Methane ,2000,12,1859.47
Methane ,2001,1,1869.17
Methane ,2001,2,1872.85
Methane ,2001,3,1870.83
Methane ,2001,4,1868.4
Methane ,2001,5,1859.57
Methane ,2001,6,1843.18
Methane ,2001,7,1838.13
Methane ,2001,8,1846.05
Methane ,2001,9,1849.65
Methane ,2001,10,1856.33
Methane ,2001,11,1865.16
Methane ,2001,12,1876.22
Methane ,2002,1,1882.83
Methane ,2002,2,1875.19
Methane ,2002,3,1871.38
Methane ,2002,4,1866.22
Methane ,2002,5,1851.9
Methane ,2002,6,1839.19
Methane ,2002,7,1831.84
Methane ,2002,8,1843.9
Methane ,2002,9,1863.52
Methane ,2002,10,1870.59
Methane ,2002,11,1871.35
Methane ,2002,12,1872.41
Methane ,2003,1,1883.69
Methane ,2003,2,1907.7
Methane ,2003,3,1907.47
Methane ,2003,4,1885.59
Methane ,2003,5,1864.58
Methane ,2003,6,1853.21
Methane ,2003,7,1849.73
Methane ,2003,8,1854.35
Methane ,2003,9,1862.98
Methane ,2003,10,1870.37
Methane ,2003,11,1889.43
Methane ,2003,12,1895.28
Methane ,2004,1,1887.52
Methane ,2004,2,1884.67
Methane ,2004,3,1877.75
Methane ,2004,4,1870.71
Methane ,2004,5,1860.22
Methane ,2004,6,1847.13
Methane ,2004,7,1849.43
Methane ,2004,8,1856.2
Methane ,2004,9,1860.53
Methane ,2004,10,1863.79
Methane ,2004,11,1862.22
Methane ,2004,12,1868.82
Methane ,2005,1,1883.72
Methane ,2005,2,1884.28
Methane ,2005,3,1876.35
Methane ,2005,4,1871
Methane ,2005,5,1858.34
Methane ,2005,6,1841.26
Methane ,2005,7,1834.36
Methane ,2005,8,1850.95
Methane ,2005,9,1873.04
Methane ,2005,10,1878.22
Methane ,2005,11,1877.29
Methane ,2005,12,1875.45
Methane ,2006,1,1876.54
Methane ,2006,2,1884.28
Methane ,2006,3,1884.38
Methane ,2006,4,1868.26
Methane ,2006,5,1855.26
Methane ,2006,6,1849.16
Methane ,2006,7,1841.75
Methane ,2006,8,1843.55
Methane ,2006,9,1863.09
Methane ,2006,10,1866.85
Methane ,2006,11,1864.24
Methane ,2006,12,1881.44
Methane ,2007,1,1890.47
Methane ,2007,2,1879.22
Methane ,2007,3,1877.51
Methane ,2007,4,1875.41
Methane ,2007,5,1863.1
Methane ,2007,6,1851.33
Methane ,2007,7,1843.31
Methane ,2007,8,1860.79
Methane ,2007,9,1881.72
Methane ,2007,10,1875.77
Methane ,2007,11,1877.18
Methane ,2007,12,1891.6
Methane ,2008,1,1911.1
Methane ,2008,2,1915.43
Methane ,2008,3,1899.65
Methane ,2008,4,1890.59
Methane ,2008,5,1876.04
Methane ,2008,6,1860.18
Methane ,2008,7,1851.18
Methane ,2008,8,1849.07
Methane ,2008,9,1860.53
Methane ,2008,10,1880.87
Methane ,2008,11,1899.49
Methane ,2008,12,1905.52
Methane ,2009,1,1901.21
Methane ,2009,2,1901.39
Methane ,2009,3,1903.4
Methane ,2009,4,1895.07
Methane ,2009,5,1878.62
Methane ,2009,6,1861.32
Methane ,2009,7,1856.27
Methane ,2009,8,1874.23
Methane ,2009,9,1886.79
Methane ,2009,10,1885.36
Methane ,2009,11,1881.9
Methane ,2009,12,1896.12
Methane ,2010,1,1909.9
Methane ,2010,2,1900.67
Methane ,2010,3,1896.28
Methane ,2010,4,1898.06
Methane ,2010,5,1884.51
Methane ,2010,6,1878.53
Methane ,2010,7,1889.1
Methane ,2010,8,1889.6
Methane ,2010,9,1899.6
Methane ,2010,10,1898.43
Methane ,2010,11,1893.42
Methane ,2010,12,1915.81
Methane ,2011,1,1919.55
Methane ,2011,2,1908.81
Methane ,2011,3,1908.09
Methane ,2011,4,1903.37
Methane ,2011,5,1885.82
Methane ,2011,6,1865.33
Methane ,2011,7,1869.01
Methane ,2011,8,1889.17
Methane ,2011,9,1897.17
Methane ,2011,10,1892.67
Methane ,2011,11,1898.32
Methane ,2011,12,1912.28
Methane ,2012,1,1915.93
Methane ,2012,2,1910.66
Methane ,2012,3,1905.13
Methane ,2012,4,1901.63
Methane ,2012,5,1894.72
Methane ,2012,6,1882.7
Methane ,2012,7,1879.36
Methane ,2012,8,1889.87
Methane ,2012,9,1898.09
Methane ,2012,10,1899.82
Methane ,2012,11,1905.76
Methane ,2012,12,1909.73
Methane ,2013,1,1920.62
Methane ,2013,2,1929.42
Methane ,2013,3,1920.9
Methane ,2013,4,1909.55
Methane ,2013,5,1900.89
Methane ,2013,6,1898.96
Methane ,2013,7,1894.73
Methane ,2013,8,1880.22
Methane ,2013,9,1888.69
Methane ,2013,10,1905.95
Methane ,2013,11,1910.96
Methane ,2013,12,1913.72
Methane ,2014,1,1919.66
Methane ,2014,2,1931.76
Methane ,2014,3,1924.38
Methane ,2014,4,1912.01
Methane ,2014,5,1906.3
Methane ,2014,6,1896.42
Methane ,2014,7,1887.07
Methane ,2014,8,1898.69
Methane ,2014,9,1923.19
Methane ,2014,10,1924.23
Methane ,2014,11,1922.28
Methane ,2014,12,1931.98
Methane ,2015,1,1935.52
Methane ,2015,2,1942.99
Methane ,2015,3,1940.68
Methane ,2015,4,1923.9
Methane ,2015,5,1912.25
Methane ,2015,6,1908.95
Methane ,2015,7,1903.84
Methane ,2015,8,1913.03
Methane ,2015,9,1937.17
Methane ,2015,10,1935.19
Methane ,2015,11,1935.39
Methane ,2015,12,1949.27
Methane ,2016,1,1948.65
Methane ,2016,2,1938.31
Methane ,2016,3,1933.94
Methane ,2016,4,1930.61
Methane ,2016,5,1920.68
Methane ,2016,6,1916.81
Methane ,2016,7,1916.1
Methane ,2016,8,1929.04
Methane ,2016,9,1955.29
Methane ,2016,10,1951.12
Methane ,2016,11,1942.97
Methane ,2016,12,1963.26
Methane ,2017,1,1976.42
Methane ,2017,2,1974.27
Methane ,2017,3,1964.94
Methane ,2017,4,1945.59
Methane ,2017,5,1927.95
Methane ,2017,6,1917.86
Methane ,2017,7,1921.39
Methane ,2017,8,1940.35
Methane ,2017,9,1945.31
Methane ,2017,10,1949.72
Methane ,2017,11,1959.17
Methane ,2017,12,1952.37
Methane ,2018,1,1949.63
Methane ,2018,2,1953.5
Methane ,2018,3,1953.23
Methane ,2018,4,1952.7
Methane ,2018,5,1943.02
Methane ,2018,6,1930.13
Methane ,2018,7,1922.89
Methane ,2018,8,1927.87
Methane ,2018,9,1938.38
Methane ,2018,10,1960.66
Methane ,2018,11,1983.79
Methane ,2018,12,1975.95
Methane ,2019,1,1972.41
Methane ,2019,2,1973.34
Methane ,2019,3,1971.35
Methane ,2019,4,1962.09
Methane ,2019,5,1941.18
Methane ,2019,6,1937.03
Methane ,2019,7,1954.92
Methane ,2019,8,1964
Methane ,2019,9,1976.61
Methane ,2019,10,1983.79
Methane ,2019,11,1968.04
Methane ,2019,12,1968.39
Methane(C13/C12),1998,1,-47.427
Methane(C13/C12),1998,2,-47.406
Methane(C13/C12),1998,3,-47.348
Methane(C13/C12),1998,4,-47.255
Methane(C13/C12),1998,5,-47.212
Methane(C13/C12),1998,6,-47.323
Methane(C13/C12),1998,7,-47.536
Methane(C13/C12),1998,8,-47.766
Methane(C13/C12),1998,9,-47.875
Methane(C13/C12),1998,10,-47.838
Methane(C13/C12),1998,11,-47.729
Methane(C13/C12),1998,12,-47.622
Methane(C13/C12),1999,1,-47.518
Methane(C13/C12),1999,2,-47.43
Methane(C13/C12),1999,3,-47.349
Methane(C13/C12),1999,4,-47.261
Methane(C13/C12),1999,5,-47.183
Methane(C13/C12),1999,6,-47.189
Methane(C13/C12),1999,7,-47.33
Methane(C13/C12),1999,8,-47.55
Methane(C13/C12),1999,9,-47.716
Methane(C13/C12),1999,10,-47.765
Methane(C13/C12),1999,11,-47.671
Methane(C13/C12),1999,12,-47.537
Methane(C13/C12),2000,1,-47.432
Methane(C13/C12),2000,2,-47.396
Methane(C13/C12),2000,3,-47.382
Methane(C13/C12),2000,4,-47.324
Methane(C13/C12),2000,5,-47.237
Methane(C13/C12),2000,6,-47.207
Methane(C13/C12),2000,7,-47.307
Methane(C13/C12),2000,8,-47.512
Methane(C13/C12),2000,9,-47.685
Methane(C13/C12),2000,10,-47.697
Methane(C13/C12),2000,11,-47.56
Methane(C13/C12),2000,12,-47.366
Methane(C13/C12),2001,1,-47.266
Methane(C13/C12),2001,2,-47.294
Methane(C13/C12),2001,3,-47.37
Methane(C13/C12),2001,4,-47.391
Methane(C13/C12),2001,5,-47.352
Methane(C13/C12),2001,12,-47.517
Methane(C13/C12),2002,1,-47.411
Methane(C13/C12),2002,2,-47.391
Methane(C13/C12),2002,3,-47.393
Methane(C13/C12),2002,4,-47.351
Methane(C13/C12),2002,5,-47.272
Methane(C13/C12),2002,6,-47.221
Methane(C13/C12),2002,7,-47.289
Methane(C13/C12),2002,8,-47.464
Methane(C13/C12),2002,9,-47.606
Methane(C13/C12),2002,10,-47.608
Methane(C13/C12),2002,11,-47.502
Methane(C13/C12),2002,12,-47.413
Methane(C13/C12),2003,1,-47.416
Methane(C13/C12),2003,2,-47.46
Methane(C13/C12),2003,3,-47.465
Methane(C13/C12),2003,4,-47.39
Methane(C13/C12),2003,5,-47.286
Methane(C13/C12),2003,6,-47.242
Methane(C13/C12),2003,7,-47.29
Methane(C13/C12),2003,8,-47.416
Methane(C13/C12),2003,9,-47.539
Methane(C13/C12),2003,10,-47.582
Methane(C13/C12),2003,11,-47.538
Methane(C13/C12),2003,12,-47.45
Methane(C13/C12),2004,1,-47.379
Methane(C13/C12),2004,2,-47.336
Methane(C13/C12),2004,3,-47.293
Methane(C13/C12),2004,4,-47.244
Methane(C13/C12),2004,5,-47.234
Methane(C13/C12),2004,6,-47.325
Methane(C13/C12),2004,7,-47.488
Methane(C13/C12),2004,8,-47.618
Methane(C13/C12),2004,9,-47.644
Methane(C13/C12),2004,10,-47.594
Methane(C13/C12),2004,11,-47.519
Methane(C13/C12),2004,12,-47.459
Methane(C13/C12),2005,1,-47.402
Methane(C13/C12),2005,2,-47.354
Methane(C13/C12),2005,3,-47.314
Methane(C13/C12),2005,4,-47.261
Methane(C13/C12),2005,5,-47.218
Methane(C13/C12),2005,6,-47.254
Methane(C13/C12),2005,7,-47.431
Methane(C13/C12),2005,8,-47.681
Methane(C13/C12),2005,9,-47.832
Methane(C13/C12),2005,10,-47.83
Methane(C13/C12),2006,2,-47.548
Methane(C13/C12),2006,3,-47.469
Methane(C13/C12),2006,4,-47.331
Methane(C13/C12),2006,5,-47.216
Methane(C13/C12),2006,6,-47.199
Methane(C13/C12),2006,7,-47.3
Methane(C13/C12),2006,8,-47.465
Methane(C13/C12),2006,9,-47.599
Methane(C13/C12),2006,10,-47.645
Methane(C13/C12),2006,11,-47.609
Methane(C13/C12),2006,12,-47.527
Methane(C13/C12),2007,1,-47.453
Methane(C13/C12),2007,2,-47.419
Methane(C13/C12),2007,3,-47.387
Methane(C13/C12),2007,4,-47.307
Methane(C13/C12),2007,5,-47.195
Methane(C13/C12),2007,6,-47.137
Methane(C13/C12),2007,7,-47.26
Methane(C13/C12),2007,8,-47.512
Methane(C13/C12),2007,9,-47.776
Methane(C13/C12),2007,10,-47.859
Methane(C13/C12),2007,11,-47.763
Methane(C13/C12),2007,12,-47.59
Methane(C13/C12),2008,1,-47.47
Methane(C13/C12),2008,2,-47.428
Methane(C13/C12),2008,3,-47.383
Methane(C13/C12),2008,4,-47.288
Methane(C13/C12),2008,5,-47.171
Methane(C13/C12),2008,6,-47.115
Methane(C13/C12),2008,7,-47.164
Methane(C13/C12),2008,8,-47.323
Methane(C13/C12),2008,9,-47.537
Methane(C13/C12),2008,10,-47.703
Methane(C13/C12),2008,11,-47.764
Methane(C13/C12),2008,12,-47.671
Methane(C13/C12),2009,1,-47.508
Methane(C13/C12),2009,2,-47.401
Methane(C13/C12),2009,3,-47.377
Methane(C13/C12),2009,4,-47.357
Methane(C13/C12),2009,5,-47.291
Methane(C13/C12),2009,6,-47.245
Methane(C13/C12),2009,7,-47.313
Methane(C13/C12),2009,8,-47.51
Methane(C13/C12),2009,9,-47.707
Methane(C13/C12),2009,10,-47.775
Methane(C13/C12),2009,11,-47.72
Methane(C13/C12),2009,12,-47.629
Methane(C13/C12),2010,1,-47.548
Methane(C13/C12),2010,2,-47.5
Methane(C13/C12),2010,3,-47.47
Methane(C13/C12),2010,4,-47.435
Methane(C13/C12),2010,5,-47.406
Methane(C13/C12),2010,6,-47.445
Methane(C13/C12),2010,7,-47.594
Methane(C13/C12),2010,8,-47.783
Methane(C13/C12),2010,9,-47.881
Methane(C13/C12),2010,10,-47.853
Methane(C13/C12),2010,11,-47.744
Methane(C13/C12),2010,12,-47.662
Methane(C13/C12),2011,1,-47.629
Methane(C13/C12),2011,2,-47.608
Methane(C13/C12),2011,3,-47.54
Methane(C13/C12),2011,4,-47.397
Methane(C13/C12),2011,5,-47.275
Methane(C13/C12),2011,6,-47.296
Methane(C13/C12),2011,7,-47.497
Methane(C13/C12),2011,8,-47.761
Methane(C13/C12),2011,9,-47.908
Methane(C13/C12),2011,10,-47.914
Methane(C13/C12),2011,11,-47.827
Methane(C13/C12),2011,12,-47.728
Methane(C13/C12),2012,1,-47.643
Methane(C13/C12),2012,2,-47.571
Methane(C13/C12),2012,3,-47.489
Methane(C13/C12),2012,4,-47.416
Methane(C13/C12),2012,5,-47.382
Methane(C13/C12),2012,6,-47.425
Methane(C13/C12),2012,7,-47.57
Methane(C13/C12),2012,8,-47.742
Methane(C13/C12),2012,9,-47.866
Methane(C13/C12),2012,10,-47.848
Methane(C13/C12),2012,11,-47.736
Methane(C13/C12),2012,12,-47.614
Methane(C13/C12),2013,1,-47.555
Methane(C13/C12),2013,2,-47.535
Methane(C13/C12),2013,3,-47.498
Methane(C13/C12),2013,4,-47.449
Methane(C13/C12),2013,5,-47.433
Methane(C13/C12),2013,6,-47.467
Methane(C13/C12),2013,7,-47.528
Methane(C13/C12),2013,8,-47.589
Methane(C13/C12),2013,9,-47.649
Methane(C13/C12),2013,10,-47.698
Methane(C13/C12),2013,11,-47.726
